gene_id	lr	df	pvalue	adj_pvalue
LITCHI003505	NA	2	NA	NA
LITCHI003508	4.13047244702466	1	0.0421175908186611	0.290033214081954
LITCHI003520	6.58855602678523	2	0.037094817342742	0.269469204584898
LITCHI003526	1.27703643938003	2	0.528074334741471	0.840324171154167
LITCHI003535	0.231819060078124	1	0.630178291011072	0.886310870162877
LITCHI003545	5.96445539726119	6	0.427183590159978	0.782642528144948
LITCHI003554	1.51417888564765	1	0.218502531203782	0.621276282734185
LITCHI003555	NA	1	NA	NA
LITCHI003557	2.63302139918233	3	0.451729856246181	0.800069269038546
LITCHI003561	8.9871056668344	5	0.109579576123842	0.462574620397426
LITCHI003565	2.04512802555109	3	0.563093241514092	0.857672680054348
LITCHI003577	6.68971343641169	1	0.00969707912003376	0.129491835278603
LITCHI003580	11.5759070054046	3	0.00898654728169454	0.124324542709049
LITCHI003582	5.78135490801651	2	0.0555385750337892	0.331190997388635
LITCHI003584	0.574757269656402	1	0.448374672628724	0.796735562652616
LITCHI003586	1.67665412317729	1	0.195369634712089	0.59621027185346
LITCHI003594	NA	2	NA	NA
LITCHI003595	0.0868690531788161	1	0.768195892542511	0.938720114988274
LITCHI003596	1.41389162848645	1	0.234411433574456	0.636074030710652
LITCHI003598	2.38441924187646	2	0.30354979251377	0.692760761475756
LITCHI003602	2.8620801284851	3	0.413382117208083	0.772811407631914
LITCHI003607	0.0512783001177013	1	0.820853679731147	0.955975840292824
LITCHI003608	18.2327490962489	1	1.95488454753665e-05	0.00327537752900173
LITCHI003612	2.74788013292709	3	0.432151793353536	0.786749531958733
LITCHI003617	NA	2	NA	NA
LITCHI003618	0.798420981476738	1	0.371565889791128	0.747738563182921
LITCHI003624	20.0570095759758	5	0.00121931574180606	0.0404821608047229
LITCHI003630	0.30600730900187	1	0.580140657804579	0.862654044270536
LITCHI003631	1.49383211488021	1	0.221622836213044	0.623174479703088
LITCHI003632	NA	4	NA	NA
LITCHI003640	3.66159785859054	1	0.0556802100632281	0.331456477470612
LITCHI003641	0.756481707168859	1	0.384431811032047	0.757132599513042
LITCHI003661	1.89877198936301	1	0.168215836915498	0.559007152537282
LITCHI003673	0.723676841480483	2	0.69639488172106	0.913402781732117
LITCHI003674	4.07682152996858	1	0.0434753673101032	0.293328582317023
LITCHI003677	1.2709490377747	1	0.259588716551564	0.659839497369404
LITCHI003679	2.38288007036317	1	0.122671202247114	0.486748834584805
LITCHI003686	NA	5	NA	NA
LITCHI003687	2.29533753354917	1	0.129762999087509	0.497042048127229
LITCHI003691	1.05586904392112	1	0.30415925477749	0.69289612689223
LITCHI003699	0.0307758684066357	1	0.860741358562986	0.966247177362913
LITCHI003717	NA	3	NA	NA
LITCHI003737	2.83948282009442	3	0.417041516635544	0.774992920658952
LITCHI003740	6.11612129610148	1	0.0133954410123336	0.153929027916064
LITCHI003757	1.20192375822808	2	0.548283999445744	0.85230886691493
LITCHI003774	4.59937409556005	3	0.203595781506728	0.603238900713701
LITCHI003778	2.42616525161429	2	0.297279464168003	0.686614227186941
LITCHI003781	3.43737239097391	2	0.179301560433909	0.577637799156665
LITCHI003782	0.0307042240165174	1	0.860901891797753	0.966247177362913
LITCHI003783	3.50623275645194	2	0.173233241070997	0.568038796794669
LITCHI003823	2.01823025485646	2	0.364541409590365	0.743860066937769
LITCHI003824	0.87465865014201	4	0.928167962206771	0.98708116210114
LITCHI003852	0.850201407498389	3	0.837425602197047	0.961402742722822
LITCHI003854	0.719775015619234	1	0.39621771801794	0.761573857656658
LITCHI003856	2.69373076230841	2	0.260054155010376	0.660253293784676
LITCHI003857	0.200114990817383	1	0.654628044755948	0.89784474899984
LITCHI003862	0.223592092726904	2	0.894226619673992	0.97699054745198
LITCHI003872	NA	3	NA	NA
LITCHI003887	0.00229124989709817	1	0.961822237682415	0.997096294703715
LITCHI003888	2.46347644677735	4	0.651187624138407	0.896711252884116
LITCHI003889	1.93121426588914	6	0.925914792876502	0.985896152972643
LITCHI003890	5.72752408980159	2	0.0570537173720708	0.334844076870662
LITCHI003916	0.597181618541072	1	0.439655391250304	0.790725568768625
LITCHI003917	3.02314156454304	2	0.220563248871642	0.622908593198793
LITCHI003930	0.0042138394783251	1	0.948242399619037	0.994047725929835
LITCHI003933	2.98487768630002	2	0.224823676691037	0.627139729717103
LITCHI003934	0.16321503801737	1	0.686213594673506	0.909087662483845
LITCHI003936	13.237176370676	4	0.0101732138066656	0.133771322814737
LITCHI003969	0.179951071448158	1	0.671415292332175	0.903924904938352
LITCHI004040	NA	5	NA	NA
LITCHI004041	0.17926793708466	1	0.67200312004181	0.903924904938352
LITCHI004045	4.8069519583587	3	0.186491278972823	0.58762311725642
LITCHI004052	NA	3	NA	NA
LITCHI004053	7.20458806696115	3	0.0656549871869179	0.3552621980049
LITCHI004056	0.827141926536569	1	0.363100274808054	0.743860066937769
LITCHI004057	0.350665912555996	1	0.553736414993988	0.85344419569103
LITCHI004071	3.19786730353371	5	0.66951068477296	0.903804183448979
LITCHI004072	0.157825388596393	3	0.98409204929339	0.999291124932525
LITCHI004073	2.55259013081559	2	0.279069321069502	0.672780472331504
LITCHI004079	10.1165310196811	2	0.00635657537413007	0.100658696625706
LITCHI004082	1.22860629309434	3	0.746151832457148	0.931203032188977
LITCHI004096	4.36849713676929	4	0.358426294045674	0.740814234489944
LITCHI004097	2.97954212634068	3	0.394790144849237	0.761573857656658
LITCHI004101	3.82345198742269	1	0.0505400130673829	0.315163316630931
LITCHI004117	0.187778127823549	1	0.66477233186887	0.9026999978371
LITCHI004127	0.357970203505829	1	0.549635699214728	0.85230886691493
LITCHI004132	2.10160279096453	1	0.147144822516441	0.52527162072192
LITCHI004135	0.00679762428626418	1	0.934290700951171	0.989856928432479
LITCHI004148	2.87809154181741	1	0.0897923850249186	0.416784314405208
LITCHI004161	28.0682526046876	3	3.51417853058841e-06	0.0013910666179055
LITCHI004179	0.993288978905184	4	0.910811886544498	0.98160208377679
LITCHI004181	4.57968937401893	4	0.333202678188079	0.716330592098047
LITCHI004190	11.5861926545331	1	0.000664433071032455	0.0276085229675406
LITCHI004191	2.22204120984679	3	0.5276199987392	0.84029642864212
LITCHI004192	21.7141010311607	4	0.000228464928608513	0.0150208460657293
LITCHI004199	1.71629663894419	1	0.190170447611275	0.592582108598714
LITCHI004202	1.47673719289014	3	0.687649687168012	0.909087662483845
LITCHI004210	0.8605024429271	1	0.353598124706506	0.736591874071441
LITCHI004211	4.58133610227378	2	0.101198833271104	0.445069212540317
LITCHI004212	3.62171318847686	1	0.0570301174276028	0.334844076870662
LITCHI004214	0.00233799741545226	1	0.961435041235438	0.997096294703715
LITCHI004244	0.0940063802554505	1	0.75914435249517	0.93456908468393
LITCHI004249	0.633933330653235	2	0.728355034198203	0.923683842012934
LITCHI004261	4.75689605122898	1	0.02918112657621	0.236032871323999
LITCHI004305	0.263699723596801	1	0.607589712490102	0.875371094398204
LITCHI004306	0.0812277402583277	1	0.775640458812651	0.942160089586742
LITCHI004310	2.38611678299276	1	0.122417380665543	0.486484984833075
LITCHI004311	NA	9	NA	NA
LITCHI004325	0.255739878863096	1	0.613062138972619	0.879382698101017
LITCHI004327	0.365007617903757	1	0.545738200421855	0.850709547716421
LITCHI004341	3.6509905870189	2	0.161137813848373	0.548459898511434
LITCHI004352	2.42158549430314	3	0.489629138675302	0.82435453688153
LITCHI004353	1.59134076057671	3	0.661354834240237	0.900458635082406
LITCHI004356	0.308364527911181	1	0.578685514572793	0.861762195933757
LITCHI004357	2.82298455809359	2	0.243779224953343	0.643523389365314
LITCHI004358	7.94370542268734	3	0.0471895854352071	0.305614347569159
LITCHI004365	11.7669419206213	1	0.000602919491969855	0.0262004575545487
LITCHI004374	0.346355179301099	1	0.556183661926888	0.855011882003895
LITCHI004375	6.4960210515419	6	0.369974221393442	0.746560258709221
LITCHI004380	0.320221266243607	1	0.571474702390744	0.858368884967473
LITCHI004381	1.87951968660491	2	0.390721658515109	0.760078012856733
LITCHI004382	5.00846407031168	3	0.171178411624287	0.563961201283696
LITCHI004384	0.0698934658430517	1	0.791491956801808	0.95031661454237
LITCHI004386	0.54905950477314	1	0.458702234773272	0.80355459875723
LITCHI004395	5.37218289983866	3	0.146486533568938	0.524002104240402
LITCHI004396	0.828460928954883	3	0.842648137698875	0.962206150366075
LITCHI004400	2.0244206321222	3	0.567353613877699	0.857672680054348
LITCHI004402	0.657907217246248	1	0.417299747918789	0.774992920658952
LITCHI004405	4.21819949301425	2	0.121347160479918	0.485201810263815
LITCHI004415	NA	1	NA	NA
LITCHI004417	0.101551379601005	2	0.950491851639046	0.994586586014081
LITCHI004418	3.67483338044258	2	0.15922823110664	0.544972695159785
LITCHI004420	NA	2	NA	NA
LITCHI004437	0.662542061880231	2	0.718010539594902	0.921053776896992
LITCHI004438	7.07976744341431	9	0.628814664437873	0.88520955993737
LITCHI004439	NA	1	NA	NA
LITCHI004441	10.4344526128843	1	0.00123686199583176	0.0406507810810964
LITCHI004460	NA	1	NA	NA
LITCHI004463	2.2898911541688	1	0.130219054801634	0.497222194015124
LITCHI004481	0.512092326505808	2	0.774106232705613	0.941617745356663
LITCHI004487	1.99860554117276	3	0.572696180070959	0.85992117990823
LITCHI004497	2.8889988565461	2	0.235864113917146	0.637397610658509
LITCHI004503	1.18102102304692	1	0.277148233561478	0.671412278506677
LITCHI004504	0.00658992859825958	1	0.935300096847654	0.989945580538273
LITCHI004505	4.06366657897161	2	0.13109496568973	0.49729957032179
LITCHI004512	0.0235002624103799	1	0.87816331482337	0.971471040369643
LITCHI004516	0.0398680434445851	2	0.980263347260546	0.998868038351997
LITCHI004548	0.0259690294515167	1	0.871975976635223	0.969664605056255
LITCHI004556	5.71956393572327	1	0.0167768965992719	0.173930540791653
LITCHI004561	0.000811688951216638	1	0.977271219745357	0.998868038351997
LITCHI004562	3.65691803675145	4	0.454422920548893	0.8019954635851
LITCHI004564	1.07833075229428	2	0.583234830992449	0.862757224544066
LITCHI004566	1.36415729152213	1	0.242818284116572	0.643523389365314
LITCHI004568	4.91161103377817	1	0.0266767485150167	0.222049730427879
LITCHI004569	NA	4	NA	NA
LITCHI004570	0.219157892686781	2	0.896211408955564	0.97719913020989
LITCHI004575	7.32761758846391	2	0.0256346892932377	0.222005699807403
LITCHI004576	NA	6	NA	NA
LITCHI004593	0.0515845136105781	1	0.82032868795908	0.955975840292824
LITCHI004594	2.38814953650581	1	0.122258270792915	0.486484984833075
LITCHI004596	0.132355463458225	1	0.716002206728491	0.920482841899241
LITCHI004603	NA	1	NA	NA
LITCHI004615	3.50437546349713	2	0.173394188230026	0.568207831966408
LITCHI004619	17.5393237064709	2	0.000155376111696246	0.011615824881319
LITCHI004627	4.17923203631653	2	0.123734638551175	0.488336525823729
LITCHI004629	3.46363029323402	3	0.325509874943499	0.712472941616745
LITCHI004630	7.66160578235395	1	0.00564082777479046	0.0947227245373051
LITCHI004635	1.00519731226086	3	0.799994362311406	0.953940144942883
LITCHI004638	0.384473260492086	1	0.535218892440602	0.846248684120696
LITCHI004639	0.0238583245227346	1	0.877245943152019	0.971107979336254
LITCHI004641	3.3233193756314	2	0.189823670483101	0.59251450990939
LITCHI004655	4.78869747524004	6	0.571185931834071	0.858272023538864
LITCHI004660	NA	4	NA	NA
LITCHI004662	0.240353474393487	1	0.6239509334507	0.884632744017743
LITCHI004670	NA	2	NA	NA
LITCHI004671	0.622153032665665	2	0.732657813435409	0.924640745632234
LITCHI004673	0.725623708087369	1	0.394305403527817	0.761573857656658
LITCHI004676	NA	3	NA	NA
LITCHI004677	0.223488675255794	1	0.636394483455293	0.889108665369856
LITCHI004687	1.45782275607598	3	0.692038457333192	0.911427386359737
LITCHI004698	0.0332755470881239	1	0.855256377753914	0.96527632030722
LITCHI004700	0.0392928779765498	1	0.842869566441722	0.962206150366075
LITCHI004702	0.0944599275826477	1	0.758582051722855	0.93456908468393
LITCHI004703	0.480645110801561	1	0.488130253176318	0.823668511854094
LITCHI004710	5.47412342500684	2	0.0647603521444203	0.3540105401762
LITCHI004711	6.95911737869028	4	0.13806452169006	0.511339606991171
LITCHI004712	0.210218813095707	2	0.900226026576454	0.978119984677866
LITCHI004713	0.105629875210809	1	0.745175395222912	0.930841992012459
LITCHI004723	NA	1	NA	NA
LITCHI004726	3.18573462916538	4	0.527238126288635	0.84029642864212
LITCHI004728	6.13872877016911	3	0.105052420279313	0.453910142183987
LITCHI004736	0.000238224776694551	1	0.98768551418713	0.999476485082521
LITCHI004740	1.40884932514746	2	0.494392935205457	0.825092314803598
LITCHI004746	0.551689466265088	1	0.457628199701806	0.80355459875723
LITCHI004747	NA	5	NA	NA
LITCHI004750	0.837650416127872	1	0.360069618707827	0.741886899273343
LITCHI004751	0.0510708634756156	1	0.821210259090077	0.955975840292824
LITCHI004755	5.96088778309058	2	0.0507702923587466	0.315809459295006
LITCHI004770	0.897544821971678	1	0.343440888728841	0.727498510285017
LITCHI004771	6.02132053443529	1	0.0141340671528261	0.155158096130584
LITCHI004773	NA	6	NA	NA
LITCHI004774	0.464446941634378	1	0.495552989481785	0.825497827892365
LITCHI004776	3.45327139206347	1	0.0631267101722948	0.349502920708992
LITCHI004778	5.36143119921326	2	0.0685141079389551	0.359029103626548
LITCHI004781	7.37180201796582	1	0.00662545078168178	0.103306894386144
LITCHI004792	1.18617240176536	1	0.276102990027357	0.670585201664152
LITCHI004801	3.87114049526281	1	0.0491231302187422	0.312295640582799
LITCHI004804	0.722621782944771	1	0.395285261114857	0.761573857656658
LITCHI004807	5.12371255605831	8	0.744275454384004	0.930165233414466
LITCHI004809	3.13282607658766	2	0.20879277244624	0.609937941555551
LITCHI004814	4.14517256349791	1	0.0417533993284368	0.289269993134525
LITCHI004834	12.371177458627	3	0.00621402571973684	0.0996162024330653
LITCHI004851	12.4830386409303	5	0.0287361752353697	0.234451381704985
LITCHI004852	0.618828079001105	1	0.431483112732792	0.786083229580541
LITCHI004864	5.34627001151966	2	0.0690354591432458	0.360010215652629
LITCHI004866	0.0685865260893479	1	0.79340602280482	0.95031661454237
LITCHI004868	NA	1	NA	NA
LITCHI004869	3.76494970840577	1	0.0523374320237497	0.319990760005279
LITCHI004870	NA	1	NA	NA
LITCHI004871	2.73557684011757	2	0.254669559295312	0.656104118288656
LITCHI004873	NA	1	NA	NA
LITCHI004896	0.982885213335976	2	0.611743252429432	0.878461280928524
LITCHI004902	0.240837862249464	1	0.623601620417723	0.884632744017743
LITCHI004910	NA	4	NA	NA
LITCHI004913	0.809478014271008	3	0.847198700113467	0.963299047370698
LITCHI004914	1.44530392938759	1	0.229282974067459	0.631981516753577
LITCHI004918	4.67772694615996	3	0.196974804615548	0.598646656040465
LITCHI004919	13.9354776703985	4	0.00750385723863713	0.111511639446651
LITCHI004920	1.94548046552154	2	0.378045684287904	0.752191819012077
LITCHI004921	0.908123525914561	2	0.635043509869493	0.889108665369856
LITCHI004923	7.84294136099925	2	0.0198119362798867	0.191983576562932
LITCHI004924	1.3868750884576	3	0.708614147091396	0.917389889092676
LITCHI004926	8.15772850019857	3	0.0428619616053452	0.29177592212079
LITCHI004928	0.10369138373062	2	0.949475367312356	0.994586586014081
LITCHI004930	0.786769476973859	1	0.375078755727334	0.751202527145485
LITCHI004932	4.1829728212324	1	0.0408320178742575	0.285824125119802
LITCHI004933	0.327778052756912	1	0.566970389550532	0.857672680054348
LITCHI004940	2.50598520541098	5	0.775593418743015	0.942160089586742
LITCHI004942	5.66735056514881	3	0.128964866715025	0.495813182772973
LITCHI004943	0.0120316228130832	1	0.912656219390214	0.982249565584909
LITCHI004946	0.73242118692724	1	0.392099511612478	0.761573857656658
LITCHI004957	4.5126662478142	2	0.104733827458157	0.453789808359643
LITCHI004975	0.0912541246125329	1	0.762588809480877	0.936357764017757
LITCHI004976	8.51889129361371	3	0.0364209951225152	0.267190181732125
LITCHI004977	5.36075581109617	1	0.0205948460685218	0.19699747786354
LITCHI004981	5.41750408092048	3	0.143656895702283	0.519967885907777
LITCHI004982	3.19094189499265	1	0.0740473357518091	0.375954899212997
LITCHI004985	0.104264649693505	1	0.746770695214716	0.931275011778437
LITCHI005009	NA	2	NA	NA
LITCHI005010	0.00782279674604069	1	0.929521744292307	0.987767726507922
LITCHI005020	3.71593853215745	3	0.293816460718617	0.68274387280809
LITCHI005023	0.175149357191913	1	0.675575379633769	0.906234122370299
LITCHI005024	0.336275965775712	2	0.845237198368382	0.962310519537584
LITCHI005026	NA	1	NA	NA
LITCHI005029	0.0125286898692139	1	0.910877616806177	0.98160208377679
LITCHI005030	2.60907687165309	1	0.106253597659969	0.456855286627382
LITCHI005035	28.2100085806887	6	8.57798881386153e-05	0.00891081477983936
LITCHI005040	17.0613589672139	3	0.000686500365030532	0.0282847960948778
LITCHI005041	2.6628720829649	3	0.446573712041403	0.796735562652616
LITCHI005044	1.10509227332659	2	0.575482685857755	0.860419342923339
LITCHI005047	8.68077658169204	2	0.0130314672215025	0.152444686370459
LITCHI005048	NA	2	NA	NA
LITCHI005049	0.347780858981423	2	0.84038897446182	0.962206150366075
LITCHI005051	2.62949457758077	2	0.268542178283717	0.665104874956168
LITCHI005052	14.501832372538	3	0.00229587363886571	0.0595693273344588
LITCHI005063	1.59165807693353	1	0.207089400768517	0.608721672174617
LITCHI005066	0.764594580046833	1	0.381894474325412	0.753345955049825
LITCHI005092	0.15876032342203	1	0.690300430536501	0.910499668100343
LITCHI005100	3.08721987538229	2	0.213608594199067	0.617065093587294
LITCHI005111	3.04457164934138	5	0.693114140702377	0.911636679839629
LITCHI005114	11.9113715940039	1	0.000557923046368754	0.0251641014216166
LITCHI005118	0.632174263591878	2	0.728995928675795	0.923711917157775
LITCHI005123	1.82613815186778	2	0.401290740420487	0.761753475134049
LITCHI005131	2.84029910765821	2	0.241677870343256	0.643523389365314
LITCHI005138	0.231690674161655	2	0.890612957445867	0.976214845757271
LITCHI005139	6.93680642283289	2	0.0311667576715701	0.2456451279911
LITCHI005141	8.34258387400769	1	0.00387264819538707	0.0801375885531491
LITCHI005142	0.927617052606365	2	0.628883957675952	0.88520955993737
LITCHI005144	15.7948249903275	10	0.105658338944143	0.455049264076185
