matrix_id	motif_name	tf_class	tf_family	litchi_tf_gene_id	litchi_tf_max_group_median_normalized_count	tf_expression_status	ame_pass_count_1000bp	ame_pass_count_2000bp	fimo_pass_count_1000bp	fimo_pass_count_2000bp	both_windows_ame_pass	discovery_motif_status	external_transport_status
MA1169.1	MYB105	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1188.1	At3g11280	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1199.1	AGL16	MADS box factors	Type II	LITCHI010713	39.03646649759	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1203.1	AGL63	MADS box factors	Type II		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1204.1	AGL13	MADS box factors	Type II		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1205.1	AGL6	MADS box factors	Type II	LITCHI025595	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1352.1	TRP1	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1354.1	AT4G12670	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1356.1	TRP2	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1738.1	ATMYB31	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2459.1	EDF3	B3	RAV		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2460.1	MGH6.1	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2461.1	WOX13	Homeo domain factors	WOX	LITCHI006325	1073.04055589464	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2344.1	REV	Homeo domain factors	HD-ZIP	LITCHI024703	413.117851619195	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2471.1	SPCH	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI009519	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2472.1	AT3G12910	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2474.1	HMGB10	Homeo domain factors	ARID	LITCHI013500	376.982247576854	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2476.1	KNAT7	Homeo domain factors	TALE-type HD	LITCHI016932	6673.88749137489	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2477.1	NGA4	B3	RAV		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1672.2	GBF2	Basic leucine zipper factors (bZIP)	Group G		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1742.2	BIZP18	Basic leucine zipper factors (bZIP)	Group I	LITCHI027597	590.865957989628	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA0586.3	SPL14	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI009851	3873.21963059725	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1056.2	SPL11	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1057.2	SPL12	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1058.2	SPL4	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI021016	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1059.3	SPL5	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1060.2	SPL7	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI014612	4923.84287088209	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1320.2	SPL15	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1321.2	SPL13A	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI020317	278.341814920734	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1799.2	SPL10	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2479.1	TCX5	CPP		LITCHI016778	273.402979372278	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA0577.4	SPL3	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI029170	2166.39615060286	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1055.3	SPL1	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI026667	3722.83723578585	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1322.3	SPL9	C3H(C),C2HC zinc-fingers like factors	SBP	LITCHI019149	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1353.2	AT1G72740	Tryptophan cluster factors	MYB-related	LITCHI030156	2646.68547931108	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA1355.2	TRB2	Tryptophan cluster factors	MYB-related	LITCHI007074	826.556527243852	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2498.1	LSH1	HC3 zinc ribbon factors	ALOG		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	2	0	0	False	NOT_ROBUST	PENDING
MA2499.1	LSH2	HC3 zinc ribbon factors			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2500.1	LSH3	HC3 zinc ribbon factors			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	0	0	0	False	NOT_ROBUST	PENDING
MA2502.1	TMF	HC3 zinc ribbon factors			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2505.1	bZIP59	Basic leucine zipper factors (bZIP)	bZIP	LITCHI015934	1531.11069447295	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2634.1	EIN3	EIL	EIL	LITCHI023837	4307.23610419409	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2635.1	FUL	MADS box factors	Type II		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2636.1	FUL::AG	MADS box factors	Type II	LITCHI028933	104.959382205592	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2637.1	FUL::AG::SEP3	MADS box factors	Type II	LITCHI028933;LITCHI004634	12.6962933121738	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2638.1	FUL::SEP3	MADS box factors	Type II	LITCHI004634	12.6962933121738	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2639.1	FUL::SOC1	MADS box factors	Type II	LITCHI025598	8841.61939203914	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1776.3	MYB67	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA0566.2	MYC2	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA1378.2	AIL6	AP2/EREBP	AP2	LITCHI007217	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2475.1	HOX6	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	0	0	0	False	NOT_ROBUST	PENDING
MA2501.1	G1	HC3 zinc ribbon factors			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2473.1	HB88	Homeo domain factors	WOX		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2604.1	dof22	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2605.1	mybr26	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2606.1	mybr43	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2607.1	tcptf23	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2608.1	glk53	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2609.1	ereb172	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2610.1	ereb97	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2611.1	ereb209	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2612.1	ereb147	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2613.1	ereb34	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2614.1	ereb198	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2615.1	ereb109	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2616.1	ereb17	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2617.1	ereb54	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2618.1	ereb102	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2619.1	ereb18	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2620.1	g2	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2621.1	glk25	Tryptophan cluster factors	GARP_G2-like		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2622.1	hb34	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	4	0	0	False	NOT_ROBUST	PENDING
MA2623.1	hb66	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2624.1	myb37	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2625.1	mybr17	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2626.1	bzip40	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2627.1	bzip9	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2753.1	cpp8	CPP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2754.1	wrky38	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2755.1	hsftf24	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2756.1	dfo23	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2757.1	pbf1	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2758.1	ereb122	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2759.1	ereb7	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2760.1	p2	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2761.1	myb100	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2762.1	myb53	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2746.1	HB-HD-ZIP-2A-2	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2747.1	TraesCS6A02G290800	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2748.1	TraesCS6B02G321100	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2749.1	TraesCS2D02G576500	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2750.1	TraesCS7B02G142200	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2751.1	TraesCS2B02G304400	Tryptophan cluster factors	Trihelix		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2752.1	TaOBF1b	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2708.1	SlDof4	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2709.1	SolycHsfA2	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2710.1	SolycHsfB1	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2711.1	SolycHsfB2b	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2712.1	eil1	EIL			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2713.1	SlDof14	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2714.1	APETALA2a	AP2/EREBP	AP2		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2715.1	Solyc03g124110	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2716.1	dreb3	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2717.1	eil2	EIL			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2718.1	Sl-ERF_A_3	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2719.1	lat61	Basic helix-loop-helix factors (bHLH)	BES/BZR		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2720.1	nacnor	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2721.1	Sl-ERF_C_6	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2722.1	Sl-ERF_F_2	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2723.1	Solyc06g060230	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2724.1	SlTCP18	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	0	0	0	False	NOT_ROBUST	PENDING
MA2725.1	SlWRKY6	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2726.1	SlWRKY41	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2727.1	SolycHsfA7	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2728.1	SolycHsfC1	Heat shock factors	HSF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2729.1	vahox1	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2730.1	Solyc01g079480	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2731.1	sep3	MADS box factors	MIKC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2732.1	Sl-ERF_C_4	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2733.1	Sl-ERF_F_4	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2734.1	Sl-ERF_F_5	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2735.1	SlbHLH014	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2736.1	la3	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI020425	4925.87123045815	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING
MA2737.1	SlERF36	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2738.1	Cnr	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2739.1	SlTCP12	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2740.1	SlTCP15	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2741.1	SlWRKY7	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2742.1	SlWRKY11	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2743.1	SlWRKY23	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2744.1	SlWRKY40	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	2	0	0	0	False	NOT_ROBUST	PENDING
MA2745.1	SlWRKY81	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2480.1	GLYMA-04G093300	Homeo domain factors	PLINC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2640.1	GLYMA-19G062000	Tryptophan cluster factors	MYB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2641.1	GLYMA-01G038600	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2642.1	GLYMA-10G230700	Tryptophan cluster factors	MYB-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2643.1	SNAC23	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2644.1	GLYMA-14G030700	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2645.1	GLYMA-16G042900	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2646.1	GLYMA-11G083900	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2647.1	GLYMA-12G226000	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2648.1	GLYMA-19G146000	C3H(C),C2HC zinc-fingers like factors	SBP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2649.1	GLYMA-08G271900	Basic helix-loop-helix domain factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2650.1	GLYMA-05G027400	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2651.1	GLYMA-20G154400	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2652.1	GLYMA-01G053800	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2653.1	GLYMA-03G042700	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2654.1	GLYMA-05G127600	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
MA2655.1	GLYMA-08G218600	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING
